Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
60,577.4781225576498,577.4781225576498,577.4781225576498,577.4781225576498,2497.9160233653915,2512.0507780094335,2468.2709164910098,2244.171540899634,412.58765766595855,590.0640161676818,878.5496124350733,1234.7803197794324
61,281.68181895128606,281.68181895128606,281.68181895128606,281.68181895128606,1219.8885469877073,1239.4514278241854,1244.935622205284,1170.2815541406526,79.37113062205079,118.86086225771604,191.5946767998248,304.20921881779185
62,178.86533091135232,178.86533091135232,178.86533091135232,178.86533091135232,926.8385474211096,930.6199084542395,928.1000830333069,884.6869207629626,53.40342363687324,84.72058600459519,142.6131878118496,237.71953992735445
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,153.31772370951987,153.31772370951987,153.31772370951987,153.31772370951987,1149.381285001791,1154.0705500047031,1150.9457004389922,1097.108533285625,40.1373999280297,63.675021360428666,107.18644907052787,178.66726868507092
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,621.9651561117353,621.9651561117353,621.9651561117353,621.9651561117353,3135.8643006523243,3174.46085235876,3173.6844671111135,2937.6179967225585,283.98146240449887,408.5163695964087,623.5237767765985,952.9766652840076
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,262.43998176604885,262.43998176604885,262.43998176604885,262.43998176604885,969.2231465544967,984.7661576319579,989.1233212986153,929.8094041817915,93.67935041572494,140.28790052076113,226.1334005677604,359.0489474841231
