id,avg_dist_transportation,avg_dist_sports,avg_dist_healthcare,avg_dist_government,avg_dist_life,avg_dist_culture,avg_dist_shopping,avg_dist_tourist,avg_dist_restaurant
2883,41773.9114,43150.751899999996,38770.3166,33579.5847,38560.3156,41696.8108,39175.3375,38141.136699999995,31250.434999999998
2884,600.9284,597.7859000000001,752.5681999999999,414.90119999999996,554.6041,2037.5813000000003,985.0007000000002,1422.2954,894.6511999999999
2885,1958.8673,3310.6498,675.1101000000001,1291.6645,694.2394,2828.5363,672.6441,3262.1141,592.803
2886,3295.1199,4889.9854,2371.3408,4716.5217,3410.7277999999997,5855.7503,2308.8894,5895.1363,2245.1701000000003
2887,1350.7989,1294.5229,2356.0495,3732.9811,1875.5885000000003,7717.8478000000005,1437.2973,5274.9181,1831.191
2888,1982.2929,1467.2199,881.1668999999999,810.104,883.485,4967.0247,570.8407,794.5412,233.4006
2889,925.9190000000001,1452.3458999999998,809.3821,1467.95,692.1655000000001,3301.7761,562.4538,2174.2902999999997,468.7522
2890,3985.5479,2820.9271999999996,1543.5924,1499.7849,1559.0056,3275.9303,1335.5758,4086.1546000000003,1266.7522000000001
2891,925.4141,893.5228000000001,1109.9305,856.2130999999999,1014.6166999999999,1170.0209,988.3682999999999,1127.1095,1036.1311
2892,1192.6929,1332.7207,1302.75,1347.5635,1575.7493,2326.6359,1411.5864,2056.7891,1496.0641
2893,665.4042,1046.1986000000002,381.7779,1205.4618,620.0516,4261.3456,137.5789,1442.8022,124.6104
2894,,,,,,,,,
2895,1226.8645000000001,1412.7729,355.5959,1062.1453999999999,411.0916,3602.7928999999995,289.7252,1704.2098,261.7831
2896,1545.3566,1382.6851000000001,1398.9664,1215.275,1566.0666999999999,1695.8327000000002,1556.6147,2122.3623,1835.2207999999998
2897,3119.7714,3188.6389,2578.3382,3259.5523000000003,2830.2879000000003,7452.0127999999995,2711.0713,3721.8959999999997,2375.091
2898,985.1672999999998,736.6627000000001,282.6995,171.6394,267.80519999999996,2284.3071,81.4675,1923.0904000000003,60.0167
2899,514.5361,2122.1513999999997,179.7788,727.5757,190.9045,3549.3295,143.48669999999998,1581.8788,85.7093
2900,790.9241,1767.0353,793.5655,1724.8282,764.1993,2343.0571,819.7519,1282.3692,696.8417999999999
2901,3983.5760999999998,4522.2631,12256.2199,4358.8465,4940.9753,13974.0528,4536.3472,4926.3027,4721.6786999999995
2902,2173.3975,1970.9032,1445.1864,1900.0157,1380.4015,3477.7731,1147.7294,1729.1598999999999,688.7792999999999
2903,710.1704,1908.2501,1651.2865000000002,1334.2733,2042.5598999999997,3394.6013,1177.0985999999998,2030.0268,1004.3967
2904,656.6677,603.7577,754.24,600.7197,637.8471999999999,3340.2035000000005,598.7104999999999,1682.6354999999999,639.6592
2905,1683.1362000000001,3892.2207000000003,2064.6103,1682.8095,3093.9818999999998,7263.0453,1783.0764,4765.7568,1429.9888999999998
2906,1970.9150000000002,1973.4663,1284.5792999999999,2550.5718,1082.1354,9169.786199999999,1163.575,2258.843,1795.1094
2907,3515.9939,3648.2580000000003,2908.9713,2658.7632999999996,3380.2369,4769.7141,2346.8272,3582.9953,2421.9284
2908,7023.3651,4157.5248,8840.092,7284.2614,9135.1654,4572.8633,7834.9913,4876.328100000001,8651.790700000001
2909,2988.3349000000003,2920.9822,3351.2498,3495.8554000000004,3647.66,5070.8827,3579.762,4815.3799,3633.6966999999995
2910,1065.9677,2039.6952,840.4311,1329.527,837.2626,2742.3622,676.7298,1730.0025999999998,396.70050000000003
2911,3662.8191999999995,3843.9701999999997,3675.6356,3844.5565,3954.0358,4843.6978,3612.3120000000004,4300.8059,3694.8286999999996
2912,1975.7203999999997,1627.4370999999999,2248.7201,1395.1327,1721.6026000000002,6073.5857,899.3906,3742.1538,902.632
2913,,,,,,,,,
2914,584.7906,934.6464,293.7558,1021.4494000000001,243.02759999999998,2123.1896,123.39569999999999,3239.9951,106.2443
2915,2111.38,4046.8979999999997,3471.4258,2855.2449,3896.9021999999995,4384.531300000001,3337.8218,6104.2132,4167.1185
2916,3193.9407,4667.3709,3641.8532,3269.1552,3393.976,7445.7973,3308.6548000000003,4699.7022,3189.3179
2917,3632.2599,3376.446,3730.6675999999998,4194.9800000000005,4118.8636,9150.9961,3995.0585999999994,5904.7887,3658.5451000000003
2918,2409.7289,3887.3424,2308.3663,3544.9205,1652.4329000000002,7076.587600000001,1129.333,4278.9083,1480.5991
2919,539.8693,339.6481,156.3411,248.5478,258.4616,1044.9319,105.35999999999999,559.7121,149.7875
2920,1420.8846,1426.7475,1329.9069,1584.5584999999999,1231.4536,1786.6332000000002,1463.4222,1562.4374,1454.3152
2921,7130.6753,4990.6187,6337.4182,7429.332899999999,6337.831700000001,9386.452000000001,6708.496700000001,5997.8842,6250.429099999999
2922,7891.755499999999,8430.084599999998,9379.845,7803.994500000001,8603.8606,12818.6384,8894.615300000001,9755.2111,9429.4003
2923,1226.8879000000002,1009.9733,970.0466,1154.0440999999998,1170.4858,1794.5147000000002,933.9051999999999,1662.0883000000001,1052.7511
2924,,,,,,,,,
2925,7681.2446,7261.229600000001,7727.3513,7681.017600000001,6682.136100000001,7241.0307,8023.317999999999,6324.0372,6643.750599999999
2926,626.7154,856.2843,764.8167000000001,557.9558,695.811,1200.2691,417.241,3339.1191,564.8491
2927,644.7876,332.3153,283.4814,384.3737,179.83589999999998,842.6659,169.21890000000002,940.0455,39.8136
2928,5523.0034,5063.536999999999,17187.269099999998,14622.8999,2399.0456,8111.959,11520.6618,1934.3862000000001,2735.0960999999998
2929,1772.3376,1519.8853,1687.9431,1503.8433,1856.4936000000002,4070.2612999999997,1657.1462,2088.612,1796.0512999999999
2930,1143.9343000000001,1019.5423999999999,612.7230999999999,756.277,590.6366,2400.4082000000003,698.6645000000001,2429.6341,236.0641
2931,1726.7166000000002,2708.4844000000003,1397.5429,1451.5881000000002,1499.9037,7344.452800000001,1180.8549,3147.1119,1209.2548
2932,761.7052,1360.9901,1081.8265,798.4026,823.1297000000001,3028.049,872.8199000000001,1460.9975,940.5508
2933,2940.0733,4756.6633,3987.101,2868.1818,2518.9892,5407.5535,3719.3864000000003,4742.9513,2454.5476
2934,643.4599000000001,652.7473,383.4429,473.9906,505.45950000000005,2037.6639,295.6015,1070.7228,67.3061
2935,30530.136300000002,33201.9517,30988.1723,25799.8005,29092.3956,32302.6227,31786.0484,24926.3421,24240.6505
2936,665.6719,650.4069999999999,824.4324,610.0744000000001,967.3082,1737.0289,781.1179,1721.3915000000002,471.64300000000003
2937,948.1966,603.3194000000001,255.05259999999998,579.8974000000001,300.7128,737.5474,177.3286,774.2352000000001,135.2385
2938,3732.8165999999997,4241.8238,3101.5495,4237.6256,3043.7732,10449.932799999999,2710.749,4888.3663,3775.9964
2939,1792.7391,2245.9047,1222.1395,2286.9795,1323.7968,5406.7651,960.5019,2715.1417,742.8698999999999
2940,,,,,,,,,
2941,886.0115,737.7409,822.7482,974.8803,1103.7567000000001,1564.1808,1081.1483,1170.1308,740.7515000000001
2942,41872.923800000004,42370.4595,38304.1686,33610.3364,38482.2954,41795.823,39097.317599999995,42213.557400000005,30806.7371
2943,1023.1290999999999,2003.2881000000002,519.0467,1166.0504999999998,596.8062,2435.0554,685.4002,2356.5731,605.4386999999999
2944,3750.7758000000003,3558.2103,3646.4588000000003,4440.0373,4260.9914,5566.8826,3497.0673,7690.287600000001,4566.546
2945,2962.111,2040.1667000000002,1983.7385,1396.5176,1582.6695,3789.0141000000003,1454.636,2027.3135000000002,779.0107
2946,483.56499999999994,780.1899,408.28409999999997,642.4902,708.4738,2758.7911,394.6558,2328.8313000000003,214.80720000000002
2947,2473.6471,4320.9838,4004.7191,3771.4006,3360.8605000000002,6558.5286,2722.0266,3619.0606,1870.4193
2948,4599.2961000000005,4792.634599999999,3695.8608,4104.296700000001,4222.0525,5029.9208,4264.8966,4898.081,4141.2801
2949,10905.955899999999,7531.1131,10327.7114,8793.1703,9252.9498,11121.2361,10971.4802,10582.951888888889,10655.744333333332
2950,582.5098,1144.2365,481.41909999999996,1441.1687,1083.9447,3932.2598,673.1635,2365.5733,428.2434
2951,701.8625,1759.8179,1377.1158,1086.5005,1355.5438,4201.1648000000005,818.2334000000001,2706.9679,805.1947
2952,2067.3052,2408.2192,2105.2117000000003,2350.7979,2398.3045,6556.8599,2506.0548000000003,2052.5966,2473.3159
2953,1420.2297999999998,1055.7427,248.8989,528.4324,202.9963,3881.0553,85.2329,853.926,55.702099999999994
2954,1157.7784,1997.8542999999997,948.3479,820.0586,1009.4961999999999,2836.9368,393.08180000000004,1203.2094000000002,294.0392
2955,1576.4324000000001,2292.8307,1756.6685000000002,1183.6691999999998,1913.8112,7923.9427,1677.2968,1994.4474999999998,1630.4913000000001
2956,1202.9373,1213.8645000000001,2581.3803,1009.7915999999999,842.9558000000001,4232.056699999999,340.1146,465.0195,143.36790000000002
2957,5570.9033,6746.1871,7160.748,5599.9281,6266.7644,9762.7855,7195.917600000001,7075.962699999999,5891.2685
2958,1819.8974999999998,2453.1301,1930.872,1530.6636,1563.9215,2800.4319,515.5423,2623.884,624.5551
2959,8695.411,7803.4879,13340.844500000001,8586.5847,6835.167299999999,7153.6798,12563.0484,4176.0977,8425.094000000001
2960,1098.338,999.8041,467.74660000000006,883.6352,615.7855,1337.9397999999999,681.4923,1524.9384,716.7931
2961,649.0631999999999,1887.6941,1230.9636,701.7701,1762.8205000000003,2484.3462,1001.6544,2762.7355,426.60069999999996
2962,3757.9305,3193.1258000000003,3208.3327,3129.643,3106.2,3029.3467,2806.8,3759.4311000000002,2934.8815000000004
2963,661.8014000000001,899.2810999999999,671.4665,1194.036,556.7524999999999,1712.1035,315.8706,1629.8545,504.4103
2964,6393.7384,7499.9211,4351.0947,10463.9772,5590.8171999999995,10377.297199999999,4450.6646,10621.7945,5499.4774
2965,1405.9169,2414.7048,1518.1429,1716.5618,1622.4585000000002,6223.1159,1797.7749,2383.4973999999997,1273.6853999999998
2966,,,,,,,,,
2967,1415.2886999999998,2898.6262,793.3079,1132.8688,903.617,5098.347100000001,942.2422,3679.9707000000003,811.9798
2968,512.0177,661.8063,355.8161,468.7423,411.5882,1058.9796999999999,295.4217,543.7842,243.28000000000003
2969,2026.6272000000001,1504.9338,1917.56,1800.0268,2103.5852,2318.4768,2148.5683,2253.8452,1957.6756999999998
2970,2036.4720000000002,1595.3415,6371.1909,3969.1052000000004,2425.1471,9712.1779,1208.693,5694.5195,1643.1572
2971,844.6353999999999,775.6479999999999,463.6206,732.9819,594.1232,1914.7783,95.4129,1024.518,18.0233
2972,1106.2981,1773.628,1799.3209,736.9064000000001,1671.4768,3047.6184000000003,1366.0736,1805.6709999999998,986.7515
2973,1441.3602999999998,1255.1736,1037.6469,1520.3553,1934.0669000000003,3077.3593,521.8955,2829.3315,492.2177
2974,533.6347,1111.3355,393.31329999999997,530.8522,628.4724,3640.4083,288.019,2147.6049,342.6501
2975,880.6575,1217.9931000000001,1118.6816999999999,1519.8534,1091.0065,1199.9614,903.6973,2554.2799,827.5234
2976,2410.0252,1783.4816999999998,2441.8695,2039.6740999999997,3308.9993999999997,4148.7586,1914.3643,2540.4199,1755.0439
2977,1678.5848999999998,1770.0741999999998,1204.4804,1135.7755000000002,1110.8852,3327.9608,1104.4141,1630.8175999999999,628.2603
2978,1237.0437,841.6537000000001,6629.1,1140.2454,930.7575999999999,1517.3583,671.0466,450.8325,334.685
2979,1161.4290999999998,1293.2496999999998,1372.982,1049.7427,1495.646,1736.5958999999998,1354.2999,1750.2722999999999,1331.2649
2980,1335.2976999999998,1133.5597,958.7654,1444.8594,1166.3168,3366.9318,1164.8369,3403.9502999999995,1028.3433
2981,884.4880999999999,952.3137,329.6834,742.5619,374.6944,3000.9862,265.0727,2358.8975,261.683
2982,1336.4714,2944.4148999999998,483.8684,772.8592000000001,616.7515000000001,3557.0712,508.6532,2185.6999,793.7183
2983,2073.432,5221.4722,3341.3243,2177.9792,2658.0154,7159.7672,1452.5304,3746.9763,2793.108
2984,2168.9797,2813.8134,2057.0411,1860.8076,2083.3759999999997,7214.6196,1591.986,5582.3704,2941.441
2985,617.8493000000001,851.8791000000001,223.31260000000003,724.7819999999999,534.0246,1396.6133,83.1935,1657.2759999999998,48.9082
2986,1139.6902,1308.9103,1247.8403,197.4365,990.5887999999999,4566.8114000000005,257.336,3844.2796000000003,236.2168
2987,35463.0291,35859.5534,32410.809100000002,28941.334600000002,32593.663500000002,34080.9196,33208.6857,26374.7088,24601.336499999998
2988,27953.671499999997,32740.699099999998,30619.169799999996,25523.0492,26510.9554,31841.3703,31417.0462,22418.9156,24148.3999
2989,742.9314,702.3571,732.2218,651.6623999999999,993.2982,2816.0247,678.9683,2129.4427,596.2502999999999
2990,2134.2135,1961.1440000000002,2032.8192999999999,2383.6589,2061.9433,3833.6263,2097.3401,2866.3584,1647.9804
2991,742.7986,1102.8793,372.7299,920.1814,353.62710000000004,1597.3548999999998,202.7003,1360.0457000000001,177.0342
2992,2977.6431000000002,3900.939,3403.0464999999995,3194.2956000000004,3524.8112,6390.1105,3575.9183,3794.1051999999995,3056.1472999999996
2993,1030.2042999999999,3514.3007,986.1328,2951.5047,1856.9257000000002,8094.499000000001,1368.8314,3926.8414000000002,1124.5102000000002
2994,7022.1516,8483.2157,9296.1108,9107.734699999999,6248.5154999999995,11000.8305,9442.1819,7223.1226,6647.991100000001
2995,662.9775999999999,1150.1069,883.4817999999999,1529.1396,1255.544,4314.866,694.9954,2305.7387,832.4177
2996,1089.7469999999998,1621.2060000000001,1279.659,1509.6553,1222.0022,2279.9947,1123.9357,1078.9636,1310.7971
2997,4530.6548999999995,4658.8059,4542.7784,4214.514,4493.7764,5498.3471,4426.8063,8706.899099999999,4053.8968999999997
2998,920.7314,295.534,216.33980000000003,416.3893,277.0784,4789.2292,162.71110000000002,2971.1711,63.8602
2999,1391.2334999999998,2280.2558,1985.6646,1848.0791000000002,2113.3046999999997,4161.3228,1673.8685,2766.599,2125.5193
3000,2738.2161,2342.2646,2102.2556,2593.4822,2648.5692,4450.7408,1927.8209,4281.0919,2640.7996
3001,,,,,,,,,
3002,15051.809700000002,11580.8212,13936.694200000002,11744.107399999999,12046.2052,9924.8928,12763.1908,7126.6618,8266.149099999999
3003,2097.5098,4007.7742,3550.6322999999998,2791.8891,3742.7897,4463.737999999999,3417.0284,6183.4202,3295.2809
3004,1555.7462,1670.0652999999998,642.0408,2013.7538,744.6224,2039.5175,564.8217,1916.8745,377.9124
3005,512.6094,589.0657,563.7007,243.42659999999995,314.0847,1183.4901,485.07519999999994,1144.9515,167.75050000000002
3006,622.2339,717.1468,323.49789999999996,550.4064000000001,481.80789999999996,2419.244,294.43420000000003,1145.3541,310.3181
3007,847.092,758.8665,366.57,687.2764,452.5144,1302.2383,337.3235,1374.6676,413.38509999999997
3008,693.5332,374.25210000000004,122.5726,317.4407,216.5529,1228.3565999999998,180.462,906.3045,73.3374
3009,1344.2459000000001,1627.3955,1597.7575000000002,1506.1597,1563.3309,4132.1332,1631.1263999999999,2248.2172,1711.3105
3010,5157.9057,8098.5792,14744.3272,6601.5606,5799.3979,17313.7878,5191.0353000000005,5815.4506,1265.2759
3011,1380.2284,1600.1877,711.3102000000001,1969.7903000000001,1923.0216,2086.3262000000004,390.43320000000006,2035.9714,40.47
3012,14074.8685,8030.510399999999,19810.7569,17752.5875,2765.4527000000003,13945.257099999999,17675.8646,3083.7333,6586.310399999999
3013,970.7634,1341.9455,1369.6909,1219.6950000000002,1455.0248,1254.8109,1212.7176,1281.0128,1312.2441999999999
3014,1082.6761999999999,2084.9425,1097.3854999999999,1730.4280999999999,897.2032999999999,4625.2421,787.7886000000001,1215.8956,506.35720000000003
3015,716.434,553.7573,95.1348,494.42659999999995,107.6904,724.1094,100.6933,734.809,35.691900000000004
3016,3948.5248999999994,4354.2797,3984.272,4362.0406,4023.2428999999997,4828.7219,4081.2578999999996,3768.2247,4491.6437
3017,1898.0637,2535.5063999999998,1971.3852,1956.4685000000002,2097.0559999999996,2169.045,1673.8312999999998,1979.3787,1797.7632
3018,1170.4087,2839.8556,442.96809999999994,1066.2708,842.8911,3851.1093,279.4268,1941.0216,97.01520000000001
3019,20439.2192,25909.8697,23544.2414,23065.7454,20813.9531,25303.6375,25972.292,21639.688000000002,23341.0262
3020,19413.421899999998,23943.6498,22347.8117,21760.9587,18540.2258,24263.4074,24801.9318,21535.3226,21999.4152
3021,718.4604999999999,1933.7059000000002,949.2009,782.0959,976.01,6093.3664,821.9648000000001,1731.4841000000001,423.6336
3022,15914.972,16226.0237,16329.6427,14757.987100000002,14375.319200000002,13430.941700000001,6243.1063,4815.1502,12794.8756
3023,497.64619999999996,1350.9502,836.7616,512.4692,1046.6011,2492.6263,666.8899,1363.8679,860.4936
3024,1152.9716,1903.2635999999998,637.9108,1120.9948,626.8609,3425.6107,333.21979999999996,1937.9047999999998,224.40709999999999
3025,786.5549,1299.3526,681.155,1447.0511999999999,1275.5241,2466.7032,624.9328,2359.0914000000002,346.7493
3026,2199.054,2083.4761,1817.2414,2821.4166,2115.552,3129.1255,1960.664,2550.0206,2061.6023
3027,1644.4574,1532.4415000000001,1781.9934,1856.3791,1886.7947,3999.0769999999998,1286.5245,3695.5760999999998,1132.904
3028,6552.2454,6231.530000000001,16840.9108,8803.987,5793.8369,17288.529000000002,6398.8697,7468.3097,5634.5947
3029,1100.2930000000001,1863.9846000000002,799.2307,1587.2293,1058.6797000000001,2837.5443,106.7491,1608.3965,94.771
3030,1112.0274,2389.7927,1107.7741,1451.83,1513.0381000000002,3009.0371999999998,557.5319999999999,1991.7630000000001,762.1296
3031,2487.9451999999997,3694.4820999999997,2837.2647,2775.6758,2553.3947,8046.751199999999,2226.9869,3871.2995,2080.0026666666668
3032,603.3068999999999,502.29769999999996,349.9011,524.3468,435.62420000000003,1310.5625,201.16060000000002,1619.7329,180.2806
3033,1334.7266,4433.2064,4518.7362,2525.8452,4020.1351999999997,4968.4225,2678.5991999999997,5343.6685,1685.9753
3034,971.2728999999999,1383.4203,558.2648,952.1718000000001,968.0825000000001,2396.4579000000003,139.7833,1668.4908,180.0543
3035,1000.9907,681.5557000000001,329.10929999999996,370.35,190.8479,1151.6737,347.5582,1471.8736000000001,12.3283
3036,2269.8755,2774.0165,2969.087,2598.6086,2617.9532,4072.5894,2493.7292,2099.4327000000003,2831.3013
3037,593.4802999999999,1031.9042,594.2653,835.9432,639.0275,1500.0886,562.3563,1152.7328,17.6697
3038,481.3358,458.45689999999996,118.2394,610.1019,305.1364,1632.3143,322.4762,1390.1005,170.8859
3039,1358.3169,1685.5428,1493.2456,1400.7737000000002,1874.6648,2922.8705999999997,1212.5044,2289.473,824.8093000000001
3040,587.9843,630.826,305.4911,561.9671000000001,409.7868,2478.734,287.5677,721.2081000000001,157.2885
3041,3925.507,4370.9644,1744.3672,1531.0013000000001,1851.9172999999998,4222.0419999999995,1500.6905000000002,2882.1881999999996,1139.1606
3042,1472.5366,4970.1676,1894.5828999999999,5463.2493,1615.5136,8041.799499999999,1073.1877,5338.1849999999995,1100.4824
3043,623.3633,635.7719,521.6473,1114.2776,332.24899999999997,1063.9705,467.6106,1246.0073,722.4429
3044,2301.2493,3720.0939,2466.6014,3169.7468,2268.5101999999997,5952.3191,2481.1734,6145.8553,2455.7589
3045,1266.7243,1561.6362000000001,1100.8388,1164.2188,1220.7530000000002,2566.592,722.3855,2331.275,518.3619
3046,1570.7706,1034.6182000000001,85.3321,913.1904000000001,1089.9202,4720.6504,289.6248,2934.8858,165.0099
3047,769.6377,906.4368000000001,472.41970000000003,628.8385000000001,579.5088,2194.2401,564.6893,757.2561,180.3396
3048,695.0902,1810.5042,85.4089,682.9076,158.45700000000002,5484.0993,95.3151,1074.1033,60.0207
3049,947.0033,1358.4479,795.4221,978.1890999999999,1092.0468,2314.8167000000003,587.368,1657.3739999999998,908.4798000000001
3050,588.5172,1286.1002,384.659,499.2242,852.1123,3884.1915999999997,97.9686,2286.2808,86.398
3051,714.4281,653.9399999999999,239.49540000000002,536.078,303.1276,8627.7635,626.3556000000001,1141.1811,532.6474000000001
3052,10035.6913,9833.6263,10017.901399999999,9783.878999999999,10555.8353,11788.1557,10037.1258,10467.5085,10026.3333
3053,1923.8237000000001,2827.779,2680.7529000000004,2706.9206000000004,2594.5245,6208.1006,2477.4080999999996,2574.2488000000003,1367.0127
3054,1256.9079,805.7889,1285.1023,1156.6722,1046.6905000000002,3528.465,1287.906,1813.2748,1321.3713
3055,554.1135,681.6781,438.7272,174.9873,392.2457,1253.0142,436.7094,952.4663,328.5192
3056,,,,,,,,,
3057,1940.6586,1669.8912,1929.4329000000002,2172.0919000000004,1402.7518,2786.8468000000003,2094.897,808.4293,1377.9111
3058,609.9473,952.9114,738.0877,1019.8192999999999,902.0316,2264.5137,616.4005,2209.5133,474.4144
3059,2704.0455,3154.6365,1828.7504000000001,3254.0155999999997,2372.5337,4250.2154,762.3217000000001,2585.5402999999997,745.3201
3060,4077.7161,4049.1127,5965.032099999999,4960.687,3779.2167,11180.997500000001,4424.8274,4810.2863,3093.7181
3061,3612.6422,3844.436,3875.2517,3876.6902999999998,3925.1341,3811.5860000000002,4013.6836000000003,4227.4274,3913.9646000000002
3062,1605.313,3081.1909,391.0575,413.2009,379.69660000000005,6320.730799999999,381.6482,2318.049,143.33999999999997
3063,12266.0523,10677.1216,12438.2033,12145.102,11245.365099999999,13265.919399999999,12995.1814,12254.312333333333,12473.016111111112
3064,1559.4488000000001,1256.2102,717.6643,651.1895000000001,1019.8257,2667.2376,684.3186,2100.2459,684.9300000000001
3065,923.4796,618.3049,566.2386,767.189,431.20230000000004,4226.7959,93.6735,2382.2828,158.29719999999998
3066,16491.9346,16973.8063,10565.8308,9536.4272,11939.4286,12163.3674,11043.8289,10854.8557,11048.7659
3067,1241.9213,972.2279000000001,410.23909999999995,773.0188,496.2732,3182.4857,229.9154,3469.9964,226.48539999999997
3068,5156.2337,9087.22,894.7975,5604.6725,1614.1493,9781.6806,618.106,9168.5343,466.98369999999994
3069,,,,,,,,,
3070,1643.5909,4609.7985,1446.976,2126.2072,1831.8516,9465.7217,1142.0333,2576.9114,1138.4172
3071,643.2940000000001,1097.9615,833.6466,873.0915000000001,644.0993000000001,2025.4953999999998,338.9339,1795.015,251.9481
3072,3772.9462,5467.3014,2933.6883000000003,3889.7835,2723.9761,3549.1607000000004,3778.7169999999996,4112.1134,3838.0394
3073,1418.873,1644.8830000000003,1409.3192000000001,1545.6682,1276.5422,1557.8762000000002,1427.7849,1573.1895,1211.2872
3074,2683.839,2888.3522000000003,2643.6145,2852.8023000000003,2589.3167000000003,3339.6043,2597.4334,2982.2114,2162.5099
3075,621.5313,1587.0474,524.812,1564.0073,751.3122999999999,3379.3936000000003,335.8962,2683.1328,312.7547
3076,1033.8225,1547.0191,1485.2179,1294.6644000000001,1077.0384,2269.6394,1117.4621000000002,1834.8929,1039.8488
3077,1068.4711,1850.0293000000001,998.6024,1646.5397,959.1514999999999,4686.871099999999,855.4701000000001,1004.9386000000001,606.5193
3078,1843.9235,2006.7226999999998,2066.6285,1675.4111,2108.8347000000003,4158.2498,1592.2818,1923.6177,1333.7946
3079,449.7317,1504.6033,760.763,800.822,867.4965,4572.5936,422.791,1182.3251,535.7686
3080,1469.5391,3629.0147000000006,648.7779,1131.4473,1180.3692999999998,14939.1527,1867.9015,5140.200699999999,1864.3890999999999
3081,987.6963,1287.1051,370.7718,878.35,362.3878,6427.3508999999995,304.0935,2446.3091,401.8361
3082,1187.4226999999998,1472.2806,1060.579,581.2791,1421.6647,2083.2830000000004,555.7434999999999,1818.9741000000001,438.17960000000005
3083,1882.9983,4529.811100000001,1889.7821,1820.9643,4785.9761,9607.842,1996.2555,2469.2056000000002,1974.3894
3084,4548.3442000000005,5239.9967,8533.8614,4908.9048999999995,4861.864100000001,9333.724400000001,4512.6515,5766.8086,3644.1773000000003
3085,8145.5188,11418.6859,9751.9944,8611.4053,8562.6839,12762.9943,10767.1242,6792.539,10756.2328
3086,4549.7129,5330.9947,5468.9999,4479.2855,5012.3589,9824.420699999999,4446.257,4873.1279,4951.9586
3087,1388.2904,1715.5325,1993.8200000000002,1631.2531000000001,1728.4672999999998,2224.575,1816.6841,2067.8008999999997,1590.6471999999999
3088,8176.8993,8280.6171,8492.9382,8133.6031,7645.5288,7980.067,8635.6677,7800.6033,9000.777900000001
3089,1075.4464,1128.2486999999999,917.4263000000001,1557.3669,936.3497,3638.0358,498.01239999999996,2567.7807000000003,462.8501
3090,2189.9286,2844.2985,2064.2825000000003,2308.1415,2105.5874,4378.4391000000005,2146.4175,3686.4011,2210.2405
3091,,,,,,,,,
3092,1768.854,2362.5999,2301.4368,2755.811,2329.3529,6105.5656,1623.3582000000001,3357.9474999999998,268.6532222222222
3093,4077.2334,3844.531,5813.7925,4519.6808,5168.2762,4403.6579,6759.8531,661.5677,8752.5925
3094,1587.6664,2519.1373,1575.5419,1685.5572,1992.2085,2966.4934000000003,1065.8689,2876.3866000000003,1048.7522999999999
3095,3102.0752,2212.4517,2911.6152,2879.1511,2771.7463,3356.5525000000002,2982.3010000000004,3303.5232000000005,2964.314
3096,1773.7606,2714.7734,2743.078,6434.8825,1622.9662,7946.0575,1461.1467,7009.1749,1911.3808000000001
3097,1132.8231,872.1706,610.4557,1279.5835000000002,863.8888,2161.2371,766.7785,1793.2582000000002,650.3955
3098,862.6148999999999,790.4781,725.6949000000001,657.7673,862.8791000000001,1407.3658,313.1739,2104.5214,212.53910000000002
3099,1383.2565,2179.1675,2164.0255,2169.5793,1788.4161,2529.2567000000004,2184.5631000000003,2383.1991000000003,2025.301
3100,2719.0764,2207.2976,3726.821,2776.9756,2838.5419,5165.8837,2049.1263,2017.6076,1677.8159
3101,1092.7809,1119.5935,946.1575999999999,859.8806000000001,961.7978,1499.4287,953.7585999999999,1150.4177,718.0496999999999
3102,888.1941999999999,2155.4574000000002,1056.8919,857.7691000000001,1107.9394,6319.056500000001,906.1322,1900.9179,483.7973
3103,479.59340000000003,560.4771000000001,265.4829,662.8814,379.5433,1333.9497000000001,259.9596,1059.2681,308.7288
3104,6806.3274,5063.3273,18780.733,9010.2616,5834.589,19378.0775,4968.0812,7759.4391000000005,4269.6124
3105,37656.0587,39032.899300000005,35253.664300000004,31453.699,35436.5187,37254.2655,36051.5409,29217.564000000002,26258.0041
3106,853.4528,1215.6889,580.9817,1130.592,713.8247,2407.8856,143.5079,1224.5904999999998,198.0386
3107,,,,,,,,,
3108,8013.546799999999,6643.751200000001,7492.8313,6808.140799999999,6656.842500000001,10105.8816,7571.537300000001,8708.975222222223,6337.1438
3109,2841.2706,3460.1773999999996,2608.0608,2801.4321,3103.8837,3884.4352,2839.9327000000003,4256.7285,1678.0234
3110,6364.919,5436.6938,6030.6614,6709.892600000001,3657.5601,10972.7876,5725.718800000001,3077.498,5722.1031
3111,898.5313,1286.0473,931.1887,1029.8451,982.2837,3224.6925,866.9947,2295.3453,874.7509
3112,2692.9404,2745.4067,3146.8601000000003,3320.2131,3396.7391000000002,5685.579,2859.8199,3960.7387000000003,2608.4112
3113,1240.4365,2185.0726,1700.944,1445.399,1335.3578,3445.9723,885.984,2383.6846,1145.7078999999999
3114,1211.147,1125.8629,408.67400000000004,1435.902,626.9042999999999,1281.3556,245.9598,1121.1744999999999,194.4692
3115,623.5662,760.5184,240.4886,979.4555,335.5706,1819.2201,432.2563,1252.7685999999999,223.8216
3116,1649.1378,1101.0736000000002,1455.5453000000002,1884.1723000000002,1074.6365,4175.658799999999,1290.3069,2392.6697,1128.0881
3117,525.7335,598.3369,529.8417999999999,594.8309,756.1186,1052.1259,663.8965000000001,900.7383,645.9548
