Id,JDNAME,ratio_pop,ratio_child,ratio_labor,ratio_old
16581,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16582,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16583,光明,0.929911199,1.729660972,0.802449921,2.442796549
16584,园山,1.307601366,1.42019498,1.296267564,1.166472805
16585,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16586,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16587,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16588,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16589,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16590,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16591,福城,1.297196789,1.62272861,1.258331072,1.48207438
16592,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16593,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16594,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16595,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16596,民治,1.831956428,3.464319524,1.598459078,4.035224565
16597,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16598,莲塘,3.759719756,4.871667487,3.44154085,5.515602633
16599,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16600,光明,0.929911199,1.729660972,0.802449921,2.442796549
16601,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16602,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16603,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16604,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16605,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16606,光明,0.929911199,1.729660972,0.802449921,2.442796549
16607,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16608,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16609,布吉,2.322690306,3.622814124,2.033950946,4.356544004
16610,沙井,0.894402413,1.228040985,0.855552605,1.051024182
16611,石井,1.095186477,0.83476986,1.138440047,1.071651988
16612,福城,1.297196789,1.62272861,1.258331072,1.48207438
16613,新桥,1.151349327,1.693095925,1.090308406,1.338545407
16614,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16615,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16616,吉华,1.47402252,3.012964106,1.259690886,3.157938842
16617,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16618,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16619,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16620,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16621,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
16622,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16623,马田,1.434209198,2.386391483,1.323481277,1.877162999
16624,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16625,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16626,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16627,平湖,0.879836468,1.058752781,0.852515303,0.9394891
16628,新桥,1.151349327,1.693095925,1.090308406,1.338545407
16629,福海,1.044401683,1.256956045,1.025150175,0.962315622
16630,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16631,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16632,梅林,0.839620488,0.99390063,0.799138721,0.996311587
16633,新桥,1.151349327,1.693095925,1.090308406,1.338545407
16634,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16635,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16636,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16637,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16638,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16639,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16640,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16641,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16642,园山,1.307601366,1.42019498,1.296267564,1.166472805
16643,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16644,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16645,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16646,香蜜湖,0.814233616,1.105361817,0.722969847,1.268409048
16647,福保,1.533961032,2.023869224,1.401277409,2.074928431
16648,光明,0.929911199,1.729660972,0.802449921,2.442796549
16649,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16650,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16651,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16652,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16653,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16654,南头,0.802423551,0.937484878,0.756033588,1.186319263
16655,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16656,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16657,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16658,福海,1.044401683,1.256956045,1.025150175,0.962315622
16659,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16660,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16661,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16662,石井,1.095186477,0.83476986,1.138440047,1.071651988
16663,大浪,1.27398401,1.995108214,1.189943817,1.615465016
16664,石井,1.095186477,0.83476986,1.138440047,1.071651988
16665,吉华,1.47402252,3.012964106,1.259690886,3.157938842
16666,航城,1.099995116,1.499080794,1.052127897,1.333922652
16667,福永,1.30367256,1.959614418,1.224718292,1.697400331
16668,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16669,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16670,南头,0.802423551,0.937484878,0.756033588,1.186319263
16671,航城,1.099995116,1.499080794,1.052127897,1.333922652
16672,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16673,园岭,0.960639704,1.385002775,0.84308188,1.498173459
16674,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16675,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16676,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16677,招商,0.698220414,0.85345792,0.63570293,1.281710956
16678,清水河,0.869689725,1.025353918,0.836546113,0.95397477
16679,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16680,东湖,2.718477582,4.241413565,2.362029002,4.121560777
16681,福海,1.044401683,1.256956045,1.025150175,0.962315622
16682,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16683,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16684,东湖,2.718477582,4.241413565,2.362029002,4.121560777
16685,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16686,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16687,石井,1.095186477,0.83476986,1.138440047,1.071651988
16688,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16689,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16690,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16691,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16692,福永,1.30367256,1.959614418,1.224718292,1.697400331
16693,海山,1.781576506,2.206349808,1.61834992,3.47584028
16694,石井,1.095186477,0.83476986,1.138440047,1.071651988
16695,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
16696,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16697,沙河,0.95058121,1.011315789,0.892188529,1.676762445
16698,民治,1.831956428,3.464319524,1.598459078,4.035224565
16699,福城,1.297196789,1.62272861,1.258331072,1.48207438
16700,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16701,公明,1.096042471,1.73918053,1.022954368,1.33889803
16702,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16703,民治,1.831956428,3.464319524,1.598459078,4.035224565
16704,蛇口,3.289384078,4.238587763,3.031069758,4.940171198
16705,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16706,布吉,2.322690306,3.622814124,2.033950946,4.356544004
16707,新安,1.096075918,1.859223965,0.96771805,1.983177573
16708,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16709,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16710,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16711,光明,0.929911199,1.729660972,0.802449921,2.442796549
16712,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16713,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16714,清水河,0.869689725,1.025353918,0.836546113,0.95397477
16715,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16716,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16717,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16718,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16719,大浪,1.27398401,1.995108214,1.189943817,1.615465016
16720,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16721,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16722,石井,1.095186477,0.83476986,1.138440047,1.071651988
16723,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16724,民治,1.831956428,3.464319524,1.598459078,4.035224565
16725,民治,1.831956428,3.464319524,1.598459078,4.035224565
16726,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16727,新湖,1.006229174,1.280551781,0.972446616,1.196007592
16728,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16729,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16730,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16731,沙井,0.894402413,1.228040985,0.855552605,1.051024182
16732,园山,1.307601366,1.42019498,1.296267564,1.166472805
16733,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16734,航城,1.099995116,1.499080794,1.052127897,1.333922652
16735,福海,1.044401683,1.256956045,1.025150175,0.962315622
16736,东湖,2.718477582,4.241413565,2.362029002,4.121560777
16737,民治,1.831956428,3.464319524,1.598459078,4.035224565
16738,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16739,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16740,龙田,0.55828226,0.581945191,0.55793284,0.48795227
16741,平湖,0.879836468,1.058752781,0.852515303,0.9394891
16742,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16743,招商,0.698220414,0.85345792,0.63570293,1.281710956
16744,横岗,1.341459423,1.685529879,1.272615103,1.618607018
16745,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16746,园岭,0.960639704,1.385002775,0.84308188,1.498173459
16747,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16748,园山,1.307601366,1.42019498,1.296267564,1.166472805
16749,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16750,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16751,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16752,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16753,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16754,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16755,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16756,平湖,0.879836468,1.058752781,0.852515303,0.9394891
16757,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16758,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16759,公明,1.096042471,1.73918053,1.022954368,1.33889803
16760,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16761,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16762,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16763,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16764,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16765,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16766,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16767,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16768,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16769,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16770,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16771,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
16772,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16773,航城,1.099995116,1.499080794,1.052127897,1.333922652
16774,龙田,0.55828226,0.581945191,0.55793284,0.48795227
16775,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16776,福永,1.30367256,1.959614418,1.224718292,1.697400331
16777,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16778,园山,1.307601366,1.42019498,1.296267564,1.166472805
16779,南园,4.795493309,6.184497326,4.689271208,3.470876325
16780,龙田,0.55828226,0.581945191,0.55793284,0.48795227
16781,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16782,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16783,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16784,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16785,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16786,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16787,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16788,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16789,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16790,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16791,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16792,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16793,福城,1.297196789,1.62272861,1.258331072,1.48207438
16794,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16795,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16796,南山,0.961087074,1.120462464,0.918695989,1.223089443
16797,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16798,新湖,1.006229174,1.280551781,0.972446616,1.196007592
16799,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16800,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16801,航城,1.099995116,1.499080794,1.052127897,1.333922652
16802,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16803,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16804,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16805,园山,1.307601366,1.42019498,1.296267564,1.166472805
16806,福海,1.044401683,1.256956045,1.025150175,0.962315622
16807,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16808,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16809,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
16810,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16811,梅林,0.839620488,0.99390063,0.799138721,0.996311587
16812,园山,1.307601366,1.42019498,1.296267564,1.166472805
16813,新桥,1.151349327,1.693095925,1.090308406,1.338545407
16814,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16815,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16816,光明,0.929911199,1.729660972,0.802449921,2.442796549
16817,园山,1.307601366,1.42019498,1.296267564,1.166472805
16818,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16819,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16820,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16821,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16822,沙井,0.894402413,1.228040985,0.855552605,1.051024182
16823,东湖,2.718477582,4.241413565,2.362029002,4.121560777
16824,光明,0.929911199,1.729660972,0.802449921,2.442796549
16825,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16826,清水河,0.869689725,1.025353918,0.836546113,0.95397477
16827,龙华,1.597569043,2.400187451,1.498110496,2.173665143
16828,公明,1.096042471,1.73918053,1.022954368,1.33889803
16829,招商,0.698220414,0.85345792,0.63570293,1.281710956
16830,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16831,福永,1.30367256,1.959614418,1.224718292,1.697400331
16832,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16833,石井,1.095186477,0.83476986,1.138440047,1.071651988
16834,东湖,2.718477582,4.241413565,2.362029002,4.121560777
16835,福海,1.044401683,1.256956045,1.025150175,0.962315622
16836,民治,1.831956428,3.464319524,1.598459078,4.035224565
16837,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16838,公明,1.096042471,1.73918053,1.022954368,1.33889803
16839,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16840,光明,0.929911199,1.729660972,0.802449921,2.442796549
16841,沙头,1.218733137,1.135413164,1.261032322,0.917112429
16842,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16843,福海,1.044401683,1.256956045,1.025150175,0.962315622
16844,福海,1.044401683,1.256956045,1.025150175,0.962315622
16845,清水河,0.869689725,1.025353918,0.836546113,0.95397477
16846,园山,1.307601366,1.42019498,1.296267564,1.166472805
16847,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16848,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16849,公明,1.096042471,1.73918053,1.022954368,1.33889803
16850,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16851,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16852,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16853,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
16854,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16855,招商,0.698220414,0.85345792,0.63570293,1.281710956
16856,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
16857,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16858,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16859,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16860,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16861,新桥,1.151349327,1.693095925,1.090308406,1.338545407
16862,石井,1.095186477,0.83476986,1.138440047,1.071651988
16863,吉华,1.47402252,3.012964106,1.259690886,3.157938842
16864,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
16865,新湖,1.006229174,1.280551781,0.972446616,1.196007592
16866,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16867,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16868,龙田,0.55828226,0.581945191,0.55793284,0.48795227
16869,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16870,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16871,梅林,0.839620488,0.99390063,0.799138721,0.996311587
16872,民治,1.831956428,3.464319524,1.598459078,4.035224565
16873,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16874,福永,1.30367256,1.959614418,1.224718292,1.697400331
16875,沙头,1.218733137,1.135413164,1.261032322,0.917112429
16876,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16877,福城,1.297196789,1.62272861,1.258331072,1.48207438
16878,坑梓,0.93554093,1.136669549,0.870190321,0.8974072
16879,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16880,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16881,光明,0.929911199,1.729660972,0.802449921,2.442796549
16882,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16883,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16884,招商,0.698220414,0.85345792,0.63570293,1.281710956
16885,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
16886,南山,0.961087074,1.120462464,0.918695989,1.223089443
16887,平湖,0.879836468,1.058752781,0.852515303,0.9394891
16888,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16889,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16890,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16891,梅林,0.839620488,0.99390063,0.799138721,0.996311587
16892,沙井,0.894402413,1.228040985,0.855552605,1.051024182
16893,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16894,福海,1.044401683,1.256956045,1.025150175,0.962315622
16895,新湖,1.006229174,1.280551781,0.972446616,1.196007592
16896,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16897,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16898,光明,0.929911199,1.729660972,0.802449921,2.442796549
16899,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16900,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16901,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16902,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16903,龙城,1.032790398,1.534438793,0.913494517,1.828797433
16904,园山,1.307601366,1.42019498,1.296267564,1.166472805
16905,招商,0.698220414,0.85345792,0.63570293,1.281710956
16906,招商,0.698220414,0.85345792,0.63570293,1.281710956
16907,桃源,0.920192043,1.08840051,0.87629484,1.22730542
16908,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16909,玉塘,1.548143508,1.620963783,1.550199858,1.233586777
16910,梅沙,0.586567474,0.608693637,0.559599355,0.998563483
16911,南山,0.961087074,1.120462464,0.918695989,1.223089443
16912,马田,1.434209198,2.386391483,1.323481277,1.877162999
16913,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16914,公明,1.096042471,1.73918053,1.022954368,1.33889803
16915,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16916,新湖,1.006229174,1.280551781,0.972446616,1.196007592
16917,福海,1.044401683,1.256956045,1.025150175,0.962315622
16918,福城,1.297196789,1.62272861,1.258331072,1.48207438
16919,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16920,民治,1.831956428,3.464319524,1.598459078,4.035224565
16921,坪山,0.834509247,1.265415001,0.748411411,1.177001981
16922,园山,1.307601366,1.42019498,1.296267564,1.166472805
16923,招商,0.698220414,0.85345792,0.63570293,1.281710956
16924,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16925,石井,1.095186477,0.83476986,1.138440047,1.071651988
16926,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16927,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16928,福城,1.297196789,1.62272861,1.258331072,1.48207438
16929,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16930,马峦,1.118321354,1.350914941,1.074899653,1.241103468
16931,园岭,0.960639704,1.385002775,0.84308188,1.498173459
16932,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16933,福海,1.044401683,1.256956045,1.025150175,0.962315622
16934,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16935,航城,1.099995116,1.499080794,1.052127897,1.333922652
16936,公明,1.096042471,1.73918053,1.022954368,1.33889803
16937,横岗,1.341459423,1.685529879,1.272615103,1.618607018
16938,马田,1.434209198,2.386391483,1.323481277,1.877162999
16939,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16940,南澳,0.648221637,0.827786977,0.569818484,1.67262427
16941,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16942,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16943,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16944,石岩,1.463832996,2.01273977,1.397455731,1.786847207
16945,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16946,园山,1.307601366,1.42019498,1.296267564,1.166472805
16947,民治,1.831956428,3.464319524,1.598459078,4.035224565
16948,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16949,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16950,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16951,石井,1.095186477,0.83476986,1.138440047,1.071651988
16952,龙田,0.55828226,0.581945191,0.55793284,0.48795227
16953,福城,1.297196789,1.62272861,1.258331072,1.48207438
16954,沙井,0.894402413,1.228040985,0.855552605,1.051024182
16955,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
16956,公明,1.096042471,1.73918053,1.022954368,1.33889803
16957,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16958,燕罗,0.931613011,0.943310828,0.933575783,0.827037907
16959,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16960,吉华,1.47402252,3.012964106,1.259690886,3.157938842
16961,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16962,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16963,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16964,平湖,0.879836468,1.058752781,0.852515303,0.9394891
16965,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16966,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16967,松岗,0.80411268,1.296844841,0.745411299,1.079422783
16968,观湖,1.361897993,2.347528484,1.238478236,2.111823904
16969,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
16970,粤海,1.130042235,1.319482028,1.064736175,1.672191486
16971,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
16972,南头,0.802423551,0.937484878,0.756033588,1.186319263
16973,福城,1.297196789,1.62272861,1.258331072,1.48207438
16974,大浪,1.27398401,1.995108214,1.189943817,1.615465016
16975,黄贝,1.890352251,2.549562377,1.727053867,2.510706725
16976,,,,,
16977,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16978,大浪,1.27398401,1.995108214,1.189943817,1.615465016
16979,航城,1.099995116,1.499080794,1.052127897,1.333922652
16980,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16981,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16982,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16983,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16984,吉华,1.47402252,3.012964106,1.259690886,3.157938842
16985,航城,1.099995116,1.499080794,1.052127897,1.333922652
16986,观澜,0.879911918,1.167959005,0.843848794,1.091015454
16987,大鹏,0.552416995,0.593533944,0.529832153,0.882928136
16988,园山,1.307601366,1.42019498,1.296267564,1.166472805
16989,园山,1.307601366,1.42019498,1.296267564,1.166472805
16990,沙头角,1.537281291,2.010741046,1.378543288,3.022073593
16991,航城,1.099995116,1.499080794,1.052127897,1.333922652
16992,西丽,0.839335242,0.798999385,0.854103057,0.71050897
16993,南湾,1.729824152,2.266522878,1.606304647,2.734644297
16994,盐田,0.529857404,0.701054974,0.497152473,0.636912108
16995,西乡,1.631334739,2.788388017,1.47720122,2.81787235
16996,坪地,0.862559819,0.909160933,0.856301772,0.836471827
16997,坂田,1.868042149,3.107379837,1.704528568,3.085177833
16998,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
16999,龙城,1.032790398,1.534438793,0.913494517,1.828797433
17000,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
17001,横岗,1.341459423,1.685529879,1.272615103,1.618607018
17002,香蜜湖,0.814233616,1.105361817,0.722969847,1.268409048
17003,龙岗,1.841597622,2.461916062,1.718688614,2.316216522
17004,西乡,1.631334739,2.788388017,1.47720122,2.81787235
17005,凤凰,1.34591813,1.702140729,1.304595232,1.508264749
17006,黄贝,1.890352251,2.549562377,1.727053867,2.510706725
17007,宝龙,0.782480518,0.904079009,0.762111348,0.798386063
17008,南澳,0.648221637,0.827786977,0.569818484,1.67262427
17009,碧岭,0.817945021,0.972108635,0.788758349,0.907748386
17010,南山,0.961087074,1.120462464,0.918695989,1.223089443
17011,龙华,1.597569043,2.400187451,1.498110496,2.173665143
17012,龙城,1.032790398,1.534438793,0.913494517,1.828797433
17013,,,,,
17014,盐田,0.529857404,0.701054974,0.497152473,0.636912108
17015,沙井,0.894402413,1.228040985,0.855552605,1.051024182
17016,莲塘,3.759719756,4.871667487,3.44154085,5.515602633
17017,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
17018,盐田,0.529857404,0.701054974,0.497152473,0.636912108
17019,葵涌,0.728515354,0.855438048,0.683839975,1.230088197
17020,横岗,1.341459423,1.685529879,1.272615103,1.618607018
17021,吉华,1.47402252,3.012964106,1.259690886,3.157938842
17022,东湖,2.718477582,4.241413565,2.362029002,4.121560777
17023,平湖,0.879836468,1.058752781,0.852515303,0.9394891
17024,西乡,1.631334739,2.788388017,1.47720122,2.81787235
17025,观澜,0.879911918,1.167959005,0.843848794,1.091015454
17026,南湾,1.729824152,2.266522878,1.606304647,2.734644297
17027,石岩,1.463832996,2.01273977,1.397455731,1.786847207
17028,南山,0.961087074,1.120462464,0.918695989,1.223089443
17029,新桥,1.151349327,1.693095925,1.090308406,1.338545407
17030,南澳,0.648221637,0.827786977,0.569818484,1.67262427
17031,南澳,0.648221637,0.827786977,0.569818484,1.67262427
